Customer;Customer Plant;Vehicle Name;Sub Family;Customer PN;Spare or Original;Engine Nr;Production Date;Inservice Date;Repair Date;Customer Recording Date;Upload Date;KMS;Repair Country;Climate;Technical Factor;Total Warranty Cost €;Labor cost €;Material cost €;MIS;KM/Year
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-10-19;2022-11-04;2023-06-28;2023-08-04;2023-08-16;3898;BR;Tropical;1;199,998665;0,53273187;1,46725478;8;6029
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;BB;2023-02-03;2023-03-10;2023-03-15;2023-04-05;2023-04-20;159;BR;Tropical;6;243,585818;1,44034913;13,17479995;1;11607
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-08-09;2022-10-13;2023-05-29;2023-07-06;2023-07-19;4999;BR;Tropical;6;205,8880128;3,54616467;8,8071161;8;8003
Make B;Site SB;MD V0;Alternators TG TG9;3023G04C90;Original;UU;2023-06-03;2023-07-06;2023-10-13;2024-01-16;2024-02-20;6182;BR;Tropical;1;174,782544;0,53323488;1,21459056;4;22792
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;NN;2023-06-16;2023-07-12;2023-07-03;2023-08-04;2023-08-16;10;BR;Tropical;1;173,631128;0,24035714;1,49595414;0;-406
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;NN;2023-06-12;2023-07-19;2023-10-04;2023-11-08;2023-11-20;8657;BR;Tropical;1;173,631128;0,24035714;1,49595414;3;41036
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;BB;2022-11-30;2022-12-22;2023-05-25;2023-07-06;2023-07-19;5826;BR;Tropical;6;202,0315363;3,31477608;8,8071161;6;13808
Make B;Site TB;MD GV;Alternators TG TG12;3015G04E90;Original;KK;2023-06-05;2023-07-05;2023-08-28;2023-09-06;2023-09-14;2081;BR;Tropical;1;173,631128;0,24035714;1,49595414;2;14066
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-10-25;2023-03-31;2023-12-06;2024-01-16;2024-02-20;13902;BR;Tropical;1;204,036402;0,49620468;1,54415934;9;20297
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-08-29;2022-10-26;2023-07-25;2023-09-06;2023-09-14;16490;BR;Tropical;1;202,868601;0,53273187;1,49595414;9;22128
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-04-27;2022-05-13;2023-02-17;2023-03-07;2023-03-20;9692;BR;Tropical;6;138,812316;2,06434254;6,26439642;10;12634
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-04-19;2022-05-23;2023-03-21;2023-05-03;2023-05-26;95527;BR;Tropical;6;134,2591935;1,7578358;6,29771581;10;115455
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-07-18;2022-08-17;2023-03-09;2023-04-05;2023-04-20;3019;BR;Tropical;6;273,8696218;3,25737736;13,17479995;7;5402
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;KK;2021-08-18;2021-09-30;2023-07-11;2023-08-04;2023-08-16;6574;CO;Tropical;1;258,832353;0,24035714;1,74707354;22;3697
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-08-13;2023-03-27;2023-10-03;2023-11-08;2023-11-20;6885;BR;Tropical;1;206,27665;0,56681236;1,49595414;7;13226
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-10-20;2022-12-28;2023-05-15;2023-08-22;2023-09-14;9345;AR;Temperate;6;773,0616495;1,92915927;44,4545397;5;24717
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-11-16;2022-12-02;2023-05-08;2023-06-06;2023-06-20;3949;BR;Tropical;6;205,8880128;3,54616467;8,8071161;6;9181
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-03-11;2022-04-06;2023-02-08;2023-03-07;2023-03-20;7101;BR;Tropical;6;277,208314;3,52740294;13,1050959;11;8415
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-05-31;2022-08-16;2023-05-15;2023-06-06;2023-06-20;9896;BR;Tropical;6;205,8880128;3,54616467;8,8071161;9;13280
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-08-10;2022-11-07;2023-08-16;2023-09-06;2023-09-14;19362;BR;Tropical;1;204,841682;0,55246268;1,49595414;10;25061
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;BB;2022-12-19;2023-02-13;2023-03-13;2023-04-05;2023-04-20;2449;BR;Tropical;6;243,585818;1,44034913;13,17479995;1;31924
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2023-08-17;2023-09-22;2023-11-06;2023-12-22;2024-01-17;745;AR;Temperate;1;1082,938682;0,30754713;10,52183969;2;6043
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-06-22;2022-07-01;2023-06-09;2023-09-06;2023-09-14;14516;BR;Tropical;1;202,868601;0,53273187;1,49595414;12;15447
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2023-03-15;2023-05-12;2023-09-28;2023-11-08;2023-11-20;5451;BR;Tropical;1;203,406714;0,538113;1,49595414;5;14314
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-09-24;2023-03-10;2023-03-15;2023-05-03;2023-05-26;33;BR;Tropical;6;272,4346538;3,17127928;13,17479995;1;2409
Make B;Site TB;MD V0;Alternators TG TG9;3023G04C90;Original;AA;2022-11-23;2022-11-28;2023-04-26;2023-06-06;2023-06-20;7410;BR;Tropical;6;205,559166;5,47619663;6,85735333;5;18152
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;BB;2023-05-30;2023-06-22;2023-07-24;2023-08-04;2023-08-16;1100;BR;Tropical;1;201,971746;0,52376332;1,49595414;2;12547
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-10-31;2023-02-24;2023-03-10;2023-04-05;2023-04-20;174;BR;Tropical;6;273,8696218;3,25737736;13,17479995;1;4536
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-09-28;2023-01-31;2023-07-31;2023-08-04;2023-08-16;10956;BR;Tropical;1;143,138058;0,31210554;1,11927504;6;22094
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2023-03-31;2023-05-22;2023-06-07;2023-08-04;2023-08-16;154;BR;Tropical;1;208,249731;0,58654317;1,49595414;1;3513
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-08-08;2022-08-23;2023-07-26;2023-08-04;2023-08-16;30428;BR;Tropical;1;147,08422;0,35156716;1,11927504;12;32956
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2021-09-09;2021-10-27;2023-08-10;2023-08-22;2023-09-14;26763;CL;Temperate;6;1235,780286;1,863922;36,14144758;22;14982
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;LL;2022-08-03;2023-06-28;2023-07-12;2023-09-21;2023-10-19;190;AR;Temperate;6;869,519613;0,84808451;51,32309227;1;4954
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-12-03;2023-01-12;2023-05-08;2023-06-27;2023-07-17;4367;AR;Temperate;6;917,8262582;1,98507693;53,08449856;4;13741
Make B;Site SB;MD V0;Alternators TG TG9;3025H5U090;Original;FF;2023-03-31;2023-06-13;2023-11-17;2023-11-27;2023-12-12;12575;MX;Dry;1;236,718094;0,51257855;1,85460239;6;29235
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-05-30;2022-07-12;2023-04-25;2023-05-03;2023-05-26;14870;BR;Tropical;6;200,1182457;3,19997864;8,8071161;10;18911
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-10-31;2022-12-15;2023-04-04;2023-05-03;2023-05-26;3216;BR;Tropical;6;140,0289607;2,10402183;6,29771581;4;10671
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Spare;LL;2021-12-10;2023-07-29;2023-07-29;2023-10-31;2023-11-17;0;CO;Tropical;1;1235,780286;0,31686674;6,02046806;0;0
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-02-21;2022-03-21;2023-12-22;2024-01-22;2024-02-20;45399;AR;Temperate;1;728,77392;0,3976812;6,890058;22;25851
Make B;NA;;Alternators TG TG9;3025H5U090;Spare;;2023-03-24;2023-02-10;2023-03-24;2023-04-05;2023-04-20;0;BR;Tropical;6;147,5924378;0;8,85554627;2;0
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2021-12-10;2022-02-17;2023-07-29;2023-10-31;2023-11-17;9376;CO;Tropical;1;1235,780286;0,31686674;6,02046806;18;6494
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;BB;2022-12-14;2023-01-16;2023-10-16;2023-12-08;2024-01-23;4628;BR;Tropical;1;199,10181;0,49506396;1,49595414;9;6188
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-10-27;2023-02-07;2023-08-03;2023-09-06;2023-09-14;7758;BR;Tropical;1;147,08422;0,35156716;1,11927504;6;15998
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-12-29;2023-01-06;2023-04-26;2023-06-06;2023-06-20;2643;BR;Tropical;6;139,1022105;1,7578358;6,58829683;4;8770
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-12-01;2023-01-24;2023-08-21;2023-09-06;2023-09-14;32075;BR;Tropical;1;202,509859;0,52914445;1,49595414;7;56016
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2023-01-30;2023-02-22;2023-09-26;2023-11-08;2023-11-20;13511;BR;Tropical;1;206,814763;0,57219349;1,49595414;8;22831
Make B;Site SB;MD GV;Alternators TG TG12;301504E9;Original;KK;2022-11-11;2022-11-30;2023-09-25;2023-11-08;2023-11-20;27412;BR;Tropical;1;820,981067;0,24035714;7,96945353;10;33463
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;BB;2023-03-23;2023-04-04;2023-12-01;2024-01-16;2024-02-20;23873;BR;Tropical;1;200,148231;0,45732297;1,54415934;8;36156
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;KK;2023-01-24;2023-02-10;2023-06-06;2023-07-06;2023-07-19;1428;BR;Tropical;6;170,7910872;1,44034913;8,8071161;4;4493
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-10-28;2022-12-23;2023-08-21;2023-09-06;2023-09-14;10452;BR;Tropical;1;202,509859;0,52914445;1,49595414;8;15830
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-08-13;2023-03-27;2023-10-03;2024-01-16;2024-02-20;6885;BR;Tropical;1;206,813667;0,52397733;1,54415934;7;13226
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2023-05-11;2023-05-29;2023-11-09;2023-12-08;2024-01-23;7256;BR;Tropical;1;203,406714;0,538113;1,49595414;6;16149
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-05-27;2022-06-09;2023-03-27;2023-05-03;2023-05-26;3632;BR;Tropical;6;140,0289607;2,10402183;6,29771581;10;4556
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-06-14;2022-07-21;2023-02-14;2023-04-05;2023-04-20;9321;BR;Tropical;6;139,550638;2,07532247;6,29771581;7;16357
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-09-27;2022-12-21;2023-08-02;2023-09-06;2023-09-14;10923;BR;Tropical;1;202,509859;0,52914445;1,49595414;8;17799
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-10-31;2023-01-23;2023-09-11;2023-10-05;2023-10-17;30960;BR;Tropical;1;147,08422;0,35156716;1,11927504;8;48919
Make B;Site TB;MD V0;Alternators TG TG11;3025P04E90;Original;TT;2022-05-28;2022-11-01;2023-06-20;2023-07-06;2023-07-19;12232;CO;Tropical;6;232,7338725;5,47619663;6,31565291;8;19328
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;KK;2022-08-31;2022-11-11;2023-11-24;2023-12-08;2024-01-23;17460;CO;Tropical;1;261,522918;0,24035714;1,76680435;13;16860
Make B;Site SB;MD GV;Alternators TG TG9;3023S04C90;Original;TT;2022-07-28;2022-11-23;2023-10-11;2023-12-22;2024-01-17;19829;AR;Temperate;1;364,396751;0,13979415;3,50417336;11;22477
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2021-12-13;2022-06-07;2024-01-02;2024-01-22;2024-02-20;5393;AI;Tropical;1;825,88212;0,3976812;5,9744664;19;3429
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2023-02-20;2023-04-17;2023-05-23;2023-07-06;2023-07-19;1292;BR;Tropical;6;205,4096902;3,51746531;8,8071161;2;13099
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;LL;2022-08-04;2022-11-22;2023-04-20;2023-06-27;2023-07-17;12423;AR;Temperate;6;890,954716;0,84808451;52,60919845;5;30432
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-07-26;2022-09-15;2023-03-29;2023-05-03;2023-05-26;10001;BR;Tropical;6;200,1182457;3,19997864;8,8071161;7;18720
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;LL;2022-05-04;2022-07-21;2024-01-09;2024-02-07;2024-02-20;12583;PE;Temperate;1;249,95385;0,2221812;1,80707376;18;8553
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-07-26;2022-08-03;2023-07-21;2023-09-06;2023-09-14;33238;BR;Tropical;1;204,841682;0,55246268;1,49595414;12;34466
Make B;Site SB;MD V0;Alternators TG TG9;3025H5U090;Original;FF;2022-02-11;2022-04-30;2023-09-13;2023-10-05;2023-10-17;8493;CO;Tropical;1;217,935765;0,91299839;0,94169775;17;6188
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-05-12;2022-10-13;2023-08-22;2023-09-06;2023-09-14;36918;BR;Tropical;1;147,08422;0,35156716;1,11927504;11;43051
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2023-06-22;2023-08-21;2024-01-09;2024-02-07;2024-02-20;954;BR;Tropical;1;209,035479;0,54619545;1,54415934;5;2470
Make B;Site TB;MD V0;Alternators TG TG9;3025H5U090;Original;FF;2021-10-26;2022-06-13;2023-05-31;2023-07-21;2023-08-16;30454;AR;Temperate;6;231,9029622;2,56289275;11,35128498;12;31579
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;BB;2023-08-15;2023-09-07;2023-11-21;2024-01-16;2024-02-20;150;BR;Tropical;1;176,634054;0,2221812;1,54415934;3;730
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-06-30;2022-07-11;2023-04-25;2023-05-03;2023-05-26;12997;BR;Tropical;6;205,8880128;3,54616467;8,8071161;10;16472
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2021-06-30;2021-09-29;2023-09-29;2024-01-22;2024-02-20;23846;PE;Temperate;1;1334,54412;0,416178;6,4646316;24;11923
Make B;Site SB;MD V0;Alternators TG TG9;3023G04C90;Original;UU;2022-08-29;2022-10-05;2023-04-10;2023-06-06;2023-06-20;14742;BR;Tropical;6;200,5068828;5,47619663;6,55421634;7;28774
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-09-29;2023-01-09;2023-02-06;2023-04-21;2023-05-23;964;PE;Temperate;6;1333,946845;1,863922;39,08644434;1;12566
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2023-07-07;2023-08-22;2023-11-08;2023-12-08;2024-01-23;6359;BR;Tropical;1;206,27665;0,56681236;1,49595414;3;29757
Make B;Site SB;MD GL;Alternators TG TG12;301504E9;Original;BB;2022-07-08;2022-08-24;2023-03-21;2023-05-03;2023-05-26;5965;BR;Tropical;6;800,8018295;1,44034913;46,60776064;7;10417
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-04-11;2022-06-20;2023-03-23;2023-04-05;2023-04-20;21174;BR;Tropical;6;273,8696218;3,25737736;13,17479995;10;28002
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-08-30;2023-01-26;2023-08-23;2023-10-05;2023-10-17;2183;BR;Tropical;1;205,738537;0,56143123;1,49595414;7;3812
Make B;Site TB;MD GV;Alternators TG TG9;3023S04C90;Original;QQ;2023-09-22;2023-11-08;2023-11-03;2024-01-16;2024-02-20;6;BR;Tropical;1;174,04194;0,555453;1,1849664;0;-438
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-02-17;2022-04-19;2023-04-04;2023-05-03;2023-05-26;27450;BR;Tropical;6;205,8880128;3,54616467;8,8071161;12;28626
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-10-25;2023-01-03;2023-04-18;2023-05-03;2023-05-26;10724;BR;Tropical;6;205,8880128;3,54616467;8,8071161;4;37279
Make B;Site SB;MD V0;Alternators TG TG9;3023G04C90;Original;UU;2022-07-01;2022-07-13;2023-06-27;2023-08-04;2023-08-16;41503;BR;Tropical;1;171,837418;0,57578091;1,14259327;12;43406
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;LL;2022-06-09;2022-09-06;2023-02-14;2023-03-07;2023-03-20;5142;PE;Temperate;6;244,348929;1,43272866;11,20311738;6;11657
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2023-11-08;2023-12-05;2024-01-16;2024-02-07;2024-02-20;2791;BR;Tropical;1;205,887912;0,51471978;1,54415934;2;24255
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2023-07-07;2023-08-22;2023-10-26;2023-12-08;2024-01-23;6080;BR;Tropical;1;206,27665;0,56681236;1,49595414;3;34142
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-10-07;2022-12-01;2023-03-13;2023-04-05;2023-04-20;3788;BR;Tropical;6;273,8696218;3,25737736;13,17479995;4;13555
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-08-23;2022-10-05;2023-04-27;2023-06-06;2023-06-20;6527;BR;Tropical;6;201,5532137;3,28607672;8,8071161;7;11678
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;KK;2022-09-05;2023-01-30;2023-06-23;2023-08-04;2023-08-16;3997;CL;Temperate;1;238,922172;0,24035714;1,74886725;5;10131
Make B;Site TB;MD PK;Alternators TG TG9;3023S04C90;Original;QQ;2023-07-05;2023-08-15;2023-09-22;2023-10-05;2023-10-17;3344;BR;Tropical;1;138,833154;0,24035714;1,1479744;2;32120
Make B;Site TB;MD V0;Alternators TG TG9;3025H5U090;Original;FF;2022-03-17;2022-07-22;2023-05-08;2023-06-06;2023-06-20;5719;CO;Tropical;6;220,1480073;5,53359535;5,71117264;10;7198
Make B;Site CR;MD TS;Alternators TG TG12;301504E9;Original;NN;2022-10-19;2022-11-04;2023-10-02;2023-11-08;2023-11-20;20089;BR;Tropical;1;820,981067;0,24035714;7,96945353;11;22086
Make B;Site CR;MD TS;Alternators TG TG12;301504E9;Original;NN;2022-05-05;2022-07-05;2023-06-26;2023-08-04;2023-08-16;33824;BR;Tropical;1;836,586344;0,24035714;8,1255063;12;34679
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-12-12;2023-02-15;2023-05-17;2023-06-06;2023-06-20;612;BR;Tropical;6;199,639923;3,17127928;8,8071161;3;2455
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-10-24;2023-01-31;2023-09-05;2023-10-05;2023-10-17;18098;BR;Tropical;1;206,814763;0,57219349;1,49595414;8;30441
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2023-01-12;2023-01-20;2023-02-09;2023-04-05;2023-04-20;2;BR;Tropical;6;279,639389;3,60356339;13,17479995;1;37
Make B;Site SB;MD V0;Alternators TG TG9;3025H5U090;Original;FF;2023-06-21;2023-08-25;2023-10-09;2023-11-27;2023-12-12;252;MX;Dry;1;228,330445;0,51257855;1,7707259;2;2044
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-09-28;2022-10-13;2023-03-15;2023-04-05;2023-04-20;6576;BR;Tropical;6;139,550638;2,07532247;6,29771581;6;15688
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;NN;2023-08-25;2023-09-27;2024-01-09;2024-02-07;2024-02-20;307;BR;Tropical;1;176,634054;0,2221812;1,54415934;4;1077
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2022-05-12;2022-06-22;2023-04-11;2023-05-03;2023-05-26;12428;BR;Tropical;6;206,3663355;3,57486403;8,8071161;10;15482
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2021-06-19;2021-08-03;2023-12-21;2024-01-22;2024-02-20;47258;AR;Temperate;1;736,17264;0,416178;6,9455484;29;19827
Make B;Site SB;MD GL;Alternators TG TG12;3015G04E90;Original;BB;2022-05-10;2022-05-26;2023-02-23;2023-04-05;2023-04-20;31006;BR;Tropical;6;274,3479445;3,28607672;13,17479995;9;41455
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-10-25;2023-03-15;2023-06-09;2023-07-06;2023-07-19;3382;BR;Tropical;6;144,8719777;2,10402183;6,58829683;3;14354
Make B;Site TB;MD PK;Alternators TG TG9;3023S04C90;Original;QQ;2023-05-29;2023-07-04;2024-01-15;2024-02-07;2024-02-20;18825;BR;Tropical;1;152,749575;0,34252935;1,1849664;7;35237
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2023-05-05;2023-05-22;2023-07-19;2023-08-04;2023-08-16;592;BR;Tropical;1;208,249731;0,58654317;1,49595414;2;3726
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2023-06-19;2023-08-24;2023-12-26;2024-01-16;2024-02-20;1183;BR;Tropical;1;207,183969;0,52768035;1,54415934;5;3482
Make B;NA;;Alternators TG TG6;30255U09;Spare;;2023-10-20;2023-10-09;2023-10-20;2023-11-08;2023-11-20;0;BR;Tropical;100;157,2509683;0;157,2509683;1;0
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2023-05-11;2023-05-29;2023-10-17;2023-11-08;2023-11-20;6287;BR;Tropical;1;203,406714;0,538113;1,49595414;5;16275
Make B;Site CR;MD TS;Alternators TG TG12;301504E9;Original;NN;2023-05-29;2023-09-25;2023-10-18;2023-11-08;2023-11-20;554;BR;Tropical;1;820,981067;0,24035714;7,96945353;1;8792
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-07-31;2022-09-08;2023-08-17;2023-10-05;2023-10-17;20350;BR;Tropical;1;208,249731;0,58654317;1,49595414;12;21655
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-07-08;2022-07-25;2023-07-18;2023-08-04;2023-08-16;17761;BR;Tropical;1;147,08422;0,35156716;1,11927504;12;18108
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2023-04-27;2023-06-05;2023-12-19;2024-01-16;2024-02-20;11000;BR;Tropical;1;204,036402;0,49620468;1,54415934;7;20381
Make B;Site PC;MD AK;Alternators TG TG12;3015G04E90;Original;LL;2022-10-21;2023-01-02;2023-06-21;2023-09-21;2023-10-19;7422;AR;Temperate;6;887,6928525;1,92915927;51,33241188;6;15935
Make B;Site TB;MD V0;Alternators TG TG9;3023P04C90;Original;AA;2022-12-20;2022-12-28;2023-10-17;2023-11-08;2023-11-20;30706;BR;Tropical;1;146,007994;0,3408049;1,11927504;10;38252
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;BB;2023-04-24;2023-05-22;2023-12-20;2024-01-16;2024-02-20;5868;BR;Tropical;1;204,962157;0,50546223;1,54415934;7;10103
Make B;Site SB;MD V0;Alternators TG TG9;3023G04C90;Original;UU;2022-04-26;2022-05-25;2023-03-07;2023-05-03;2023-05-26;20955;BR;Tropical;6;200,5068828;5,47619663;6,55421634;10;26743
Make B;Site CR;MD TS;Alternators TG TG12;3015G04E90;Original;NN;2022-05-30;2022-06-17;2023-04-04;2023-05-03;2023-05-26;9111;BR;Tropical;6;205,8880128;3,54616467;8,8071161;10;11428
Make B;Site PC;MD AK;Alternators TG TG12;301504E9;Original;LL;2022-08-11;2022-10-06;2023-03-24;2023-04-05;2023-04-20;10024;BR;Tropical;6;800,8018295;1,44034913;46,60776064;6;21649
Make B;Site SB;MD GV;Alternators TG TG12;3015G04E90;Original;BB;2022-11-17;2023-02-14;2023-11-20;2023-12-08;2024-01-23;75874;BR;Tropical;1;201,074891;0,51479477;1,49595414;10;99262
Make B;Site CR;MD TS;Alternators TG TG11;3025S04E90;Original;TT;2021-03-11;2021-07-12;2023-05-30;2023-06-27;2023-07-17;40924;AR;Temperate;6;310,6536667;0,33550596;18,30371404;23;21743
Make C;Site CR1;MD TI;Alternators NRG NRG7;0711R23100;Original;;2021-11-03;2021-12-11;2023-04-05;2023-04-20;2023-08-28;43509;BR;Tropical;1;248,2;;;16;33085
Make C;Site CR2;MD KI;Alternators NRG NRG7;4671R23100;Original;;2022-08-11;2022-12-29;2023-07-03;2023-07-18;2023-09-24;12345;BR;Tropical;1;248,2;;;7;24225
Make C;Site CR1;MD SE;Alternators NRG NRG7;4671R23100;Original;;2022-11-28;2023-02-22;2023-11-07;2023-11-22;2024-01-24;50076;BR;Tropical;1;0;;;9;70844
